ts_epoch,Hex,Flight,Lat,Lon,Alt,Track,Speed,Squawk,Messages,Groundspeed,Rate_of_climb,af_category,ts_iso8601
1693090365,abb6bc,,0,0,0,0,0,,2724,0,0,A2,2023-08-26T17:52:44-05:00
1693090395,ac058a,,44.653419,-93.214908,10475,355.2,287,6133,73,287,-1472,,2023-08-26T17:53:14-05:00
1693090395,a35d79,,44.153275,-93.469827,21025,0,0,1313,8,0,0,,2023-08-26T17:53:14-05:00
1693090395,a16ff1,DAL8868 ,45.518685,-92.406408,36000,285.3,404.4,2606,201,404.4,0,A5,2023-08-26T17:53:14-05:00
1693090395,a66175,,45.020017,-92.219975,30000,302,280.8,5622,59,280.8,0,A1,2023-08-26T17:53:14-05:00
1693090395,a605f0,,0,0,0,0,0,,5,0,0,,2023-08-26T17:53:14-05:00
1693090395,a2b133,UAL755  ,45.566025,-92.764803,37000,106,520,6621,404,520,0,A3,2023-08-26T17:53:14-05:00
1693090395,acb82c,DAL2034 ,44.866653,-92.68413,13475,269,342.1,1364,1760,342.1,-2304,A3,2023-08-26T17:53:14-05:00
1693090395,a6dfbf,JIA5588 ,44.65155,-92.545362,14050,111.4,378.1,3630,1165,378.1,0,A3,2023-08-26T17:53:14-05:00
1693090395,a9bb53,N726RF  ,44.986633,-92.431379,13525,99.9,408,534,1783,408,0,A2,2023-08-26T17:53:14-05:00
1693090395,ad2baa,,44.361629,-92.09792,35000,0,0,,1048,0,0,A3,2023-08-26T17:53:14-05:00
1693090395,a6ff6c,,0,0,0,0,0,,1902,0,0,A3,2023-08-26T17:53:14-05:00
1693090395,ade191,DAL2992 ,44.909921,-92.938776,10350,293.6,284.8,3311,2855,284.8,-1344,A3,2023-08-26T17:53:14-05:00
1693090395,ac0b96,,0,0,0,0,0,,194,0,0,A3,2023-08-26T17:53:14-05:00
1693090395,aaeb1b,,0,0,0,0,0,,2132,0,0,A1,2023-08-26T17:53:14-05:00
1693090395,abb839,N854WS  ,44.94167,-93.065387,500,80.5,6.1,,767,6.1,0,A7,2023-08-26T17:53:14-05:00
1693090395,a44308,DAL1717 ,44.960431,-93.098078,46525,301.4,255.4,2441,3455,255.4,-1152,A3,2023-08-26T17:53:14-05:00
1693090395,c058bf,,0,0,0,0,0,,1803,0,0,A5,2023-08-26T17:53:14-05:00
1693090395,a65a7a,,0,0,0,0,0,,1206,0,0,A1,2023-08-26T17:53:14-05:00
1693090395,a59d63,ASA281  ,44.665429,-93.714585,34000,278.3,407.3,1375,1980,407.3,0,A3,2023-08-26T17:53:14-05:00
1693090395,abb6bc,,0,0,0,0,0,,2724,0,0,A2,2023-08-26T17:53:14-05:00
1693090425,a105f3,N165TJ  ,44.91979,-92.815314,1800,324,95.2,,27,95.2,0,A1,2023-08-26T17:53:44-05:00
1693090425,ac058a,DAL1878 ,44.699738,-93.227301,9625,336.1,284.3,6133,80,284.3,-1344,A3,2023-08-26T17:53:44-05:00
1693090425,a35d79,,44.153275,-93.469827,21025,0,0,,8,0,0,,2023-08-26T17:53:44-05:00
1693090425,a16ff1,DAL8868 ,45.526971,-92.44975,36000,285.2,404.1,2606,319,404.1,0,A5,2023-08-26T17:53:44-05:00
1693090425,a66175,,45.020017,-92.219975,30000,302,280.8,5622,76,280.8,0,A1,2023-08-26T17:53:44-05:00
1693090425,a605f0,,0,0,0,0,0,,5,0,0,,2023-08-26T17:53:44-05:00
1693090425,a2b133,UAL755  ,45.549456,-92.682312,37000,105.9,519.8,6621,565,519.8,0,A3,2023-08-26T17:53:44-05:00
1693090425,acb82c,DAL2034 ,44.865743,-92.748525,12800,268.8,321.1,1364,2006,321.1,-640,A3,2023-08-26T17:53:44-05:00
1693090425,a6dfbf,JIA5588 ,44.628513,-92.463215,14950,111.4,388.9,3630,1198,388.9,0,A3,2023-08-26T17:53:44-05:00
1693090425,a9bb53,N726RF  ,44.980029,-92.378138,12800,99.9,402,534,1838,402,0,A2,2023-08-26T17:53:44-05:00
1693090425,ad2baa,,0,0,0,0,0,,1049,0,0,A3,2023-08-26T17:53:44-05:00
1693090425,a6ff6c,,0,0,0,0,0,,1902,0,0,A3,2023-08-26T17:53:44-05:00
1693090425,ade191,DAL2992 ,44.925935,-92.989621,9450,294.1,281.6,3311,3088,281.6,-1792,A3,2023-08-26T17:53:44-05:00
1693090425,ac0b96,,0,0,0,0,0,,194,0,0,A3,2023-08-26T17:53:44-05:00
1693090425,aaeb1b,,0,0,0,0,0,,2132,0,0,A1,2023-08-26T17:53:44-05:00
1693090425,abb839,N854WS  ,44.94167,-93.065387,500,80.5,6.1,,767,6.1,0,A7,2023-08-26T17:53:44-05:00
1693090425,a44308,,0,0,46525,301.4,255.4,,3455,255.4,-1152,A3,2023-08-26T17:53:44-05:00
1693090425,c058bf,,0,0,0,0,0,,1803,0,0,A5,2023-08-26T17:53:44-05:00
1693090425,a59d63,,0,0,0,0,0,,1981,0,0,A3,2023-08-26T17:53:44-05:00
1693090425,abb6bc,,0,0,0,0,0,,2724,0,0,A2,2023-08-26T17:53:44-05:00
1693090455,a105f3,N165TJ  ,44.91979,-92.815314,1800,324,95.2,,27,95.2,0,A1,2023-08-26T17:54:14-05:00
1693090455,ac058a,DAL1878 ,44.699738,-93.227301,8850,336.1,284.3,,81,284.3,-1344,A3,2023-08-26T17:54:14-05:00
1693090455,a35d79,,0,0,0,0,0,,8,0,0,,2023-08-26T17:54:14-05:00
1693090455,a16ff1,DAL8868 ,45.548432,-92.562286,36000,285.1,403.9,2606,370,403.9,0,A5,2023-08-26T17:54:14-05:00
1693090455,a66175,,45.059921,-92.310268,30000,302,280.8,5622,91,280.8,0,A1,2023-08-26T17:54:14-05:00
1693090455,a605f0,,0,0,0,0,0,,5,0,0,,2023-08-26T17:54:14-05:00
1693090455,a2b133,UAL755  ,45.529439,-92.58172,37000,105.6,519.2,6621,694,519.2,0,A3,2023-08-26T17:54:14-05:00
1693090455,acb82c,DAL2034 ,44.869142,-92.807878,12325,286.8,296.7,1364,2220,296.7,-1600,A3,2023-08-26T17:54:14-05:00
1693090455,a6dfbf,JIA5588 ,44.614361,-92.412638,15475,111.6,394.6,3630,1292,394.6,0,A3,2023-08-26T17:54:14-05:00
1693090455,a9bb53,N726RF  ,44.96965,-92.293854,11625,100,374.7,534,1873,374.7,0,A2,2023-08-26T17:54:14-05:00
1693090455,ad2baa,,0,0,0,0,0,,1049,0,0,A3,2023-08-26T17:54:14-05:00
1693090455,a6ff6c,,0,0,0,0,0,,1902,0,0,A3,2023-08-26T17:54:14-05:00
1693090455,ade191,DAL2992 ,44.942182,-93.040533,8575,294.1,281.6,3311,3280,281.6,-1728,A3,2023-08-26T17:54:14-05:00
1693090455,ac0b96,,0,0,0,0,0,,194,0,0,A3,2023-08-26T17:54:14-05:00
1693090455,aaeb1b,,0,0,0,0,0,,2132,0,0,A1,2023-08-26T17:54:14-05:00
1693090455,abb839,,0,0,0,0,0,,767,0,0,A7,2023-08-26T17:54:14-05:00
1693090455,a44308,,0,0,46525,0,0,,3455,0,0,A3,2023-08-26T17:54:14-05:00
1693090455,c058bf,,0,0,0,0,0,,1803,0,0,A5,2023-08-26T17:54:14-05:00
1693090455,a59d63,,0,0,0,0,0,,1981,0,0,A3,2023-08-26T17:54:14-05:00
1693090455,abb6bc,,0,0,0,0,0,,2724,0,0,A2,2023-08-26T17:54:14-05:00
1693090485,a9ed17,,0,0,3700,0,0,,5,0,0,,2023-08-26T17:54:44-05:00
1693090485,a105f3,N165TJ  ,44.91979,-92.815314,1800,324,95.2,,27,95.2,0,A1,2023-08-26T17:54:44-05:00
1693090485,ac058a,,0,0,8100,0,0,,85,0,0,A3,2023-08-26T17:54:44-05:00
1693090485,a35d79,,0,0,0,0,0,,8,0,0,,2023-08-26T17:54:44-05:00
1693090485,a16ff1,DAL8868 ,45.562912,-92.638393,36000,285.2,404.1,2606,434,404.1,0,A5,2023-08-26T17:54:44-05:00
1693090485,a66175,,45.090125,-92.378607,30000,301.9,281.6,5622,137,281.6,0,A1,2023-08-26T17:54:44-05:00
1693090485,a605f0,,0,0,0,0,0,,5,0,0,,2023-08-26T17:54:44-05:00
1693090485,a2b133,UAL755  ,45.507466,-92.469512,37000,105.6,519.2,6621,745,519.2,0,A3,2023-08-26T17:54:44-05:00
1693090485,acb82c,DAL2034 ,44.885696,-92.8605,11425,294.6,293.6,1364,2443,293.6,-1728,A3,2023-08-26T17:54:44-05:00
1693090485,a6dfbf,JIA5588 ,44.585452,-92.310076,16550,111.5,403.1,3630,1307,403.1,0,A3,2023-08-26T17:54:44-05:00
1693090485,a9bb53,,44.96965,-92.293854,11625,100,374.7,,1873,374.7,0,A2,2023-08-26T17:54:44-05:00
1693090485,ad2baa,,0,0,0,0,0,,1049,0,0,A3,2023-08-26T17:54:44-05:00
1693090485,a6ff6c,,0,0,0,0,0,,1902,0,0,A3,2023-08-26T17:54:44-05:00
1693090485,ade191,DAL2992 ,44.956334,-93.085483,7950,294,270.4,3311,3426,270.4,-1024,A3,2023-08-26T17:54:44-05:00
1693090485,aaeb1b,,0,0,0,0,0,,2132,0,0,A1,2023-08-26T17:54:44-05:00
1693090485,abb839,,0,0,0,0,0,,767,0,0,A7,2023-08-26T17:54:44-05:00
1693090485,a44308,,0,0,0,0,0,,3455,0,0,A3,2023-08-26T17:54:44-05:00
1693090485,c058bf,,0,0,0,0,0,,1803,0,0,A5,2023-08-26T17:54:44-05:00
1693090485,a59d63,,0,0,0,0,0,,1981,0,0,A3,2023-08-26T17:54:44-05:00
1693090515,a9ed17,,45.066802,-93.009919,3700,311.9,104.8,,27,104.8,0,,2023-08-26T17:55:14-05:00
1693090515,a105f3,,0,0,0,0,0,,27,0,0,A1,2023-08-26T17:55:14-05:00
1693090515,ac058a,,0,0,7725,0,0,,86,0,0,A3,2023-08-26T17:55:14-05:00
1693090515,a35d79,,0,0,0,0,0,,8,0,0,,2023-08-26T17:55:14-05:00
1693090515,a16ff1,DAL8868 ,45.576187,-92.708465,36025,285,404.9,2606,558,404.9,0,A5,2023-08-26T17:55:14-05:00
1693090515,a66175,N510AF  ,45.111649,-92.427455,30000,301.9,281.6,5622,282,281.6,0,A1,2023-08-26T17:55:14-05:00
1693090515,a605f0,,44.624789,-92.966041,2750,102,96.1,,16,96.1,-320,,2023-08-26T17:55:14-05:00
1693090515,a2b133,UAL755  ,45.48793,-92.371543,37000,105.9,518.8,6621,831,518.8,0,A3,2023-08-26T17:55:14-05:00
1693090515,acb82c,DAL2034 ,44.902405,-92.913404,10525,293.6,290.2,1364,2679,290.2,-1536,A3,2023-08-26T17:55:14-05:00
1693090515,a6dfbf,JIA5588 ,44.572723,-92.264884,17000,111.7,408.9,3630,1335,408.9,0,A3,2023-08-26T17:55:14-05:00
1693090515,a9bb53,,44.96965,-92.293854,11625,100,374.7,,1874,374.7,0,A2,2023-08-26T17:55:14-05:00
1693090515,ad2baa,,0,0,0,0,0,,1049,0,0,A3,2023-08-26T17:55:14-05:00
1693090515,a6ff6c,,0,0,0,0,0,,1902,0,0,A3,2023-08-26T17:55:14-05:00
1693090515,ade191,DAL2992 ,44.970886,-93.124433,7375,302.5,257.2,3311,3468,257.2,-1984,A3,2023-08-26T17:55:14-05:00
1693090515,aaeb1b,,0,0,0,0,0,,2132,0,0,A1,2023-08-26T17:55:14-05:00
1693090515,abb839,,0,0,0,0,0,,767,0,0,A7,2023-08-26T17:55:14-05:00
1693090515,a44308,,0,0,0,0,0,,3455,0,0,A3,2023-08-26T17:55:14-05:00
1693090515,c058bf,,0,0,0,0,0,,1803,0,0,A5,2023-08-26T17:55:14-05:00
1693090515,a59d63,,0,0,0,0,0,,1981,0,0,A3,2023-08-26T17:55:14-05:00
1693090545,a3636c,,44.841397,-93.578059,1600,80.3,95.4,,15,95.4,0,,2023-08-26T17:55:44-05:00
1693090545,a9ed17,,45.076765,-93.031289,3700,304.6,105.7,,53,105.7,0,,2023-08-26T17:55:44-05:00
1693090545,a105f3,,0,0,0,0,0,,27,0,0,A1,2023-08-26T17:55:44-05:00
1693090545,ac058a,,0,0,7725,0,0,,86,0,0,A3,2023-08-26T17:55:44-05:00
1693090545,a35d79,,0,0,15050,0,0,,11,0,0,,2023-08-26T17:55:44-05:00
1693090545,a16ff1,DAL8868 ,45.591958,-92.792107,36025,285,404.9,2606,732,404.9,0,A5,2023-08-26T17:55:44-05:00
1693090545,a66175,N510AF  ,45.131464,-92.472594,30000,301.8,281.1,5622,409,281.1,0,A1,2023-08-26T17:55:44-05:00
1693090545,a605f0,,44.62175,-92.947083,2800,102.3,89.1,,43,89.1,256,,2023-08-26T17:55:44-05:00
1693090545,a2b133,UAL755  ,45.473602,-92.300655,37000,106,518.1,6621,866,518.1,0,A3,2023-08-26T17:55:44-05:00
1693090545,acb82c,DAL2034 ,44.918152,-92.963889,9800,293.9,283.4,1364,2935,283.4,-1792,A3,2023-08-26T17:55:44-05:00
1693090545,a6dfbf,JIA5588 ,44.560272,-92.222835,17450,111.7,408.9,3630,1337,408.9,0,A3,2023-08-26T17:55:44-05:00
1693090545,a9bb53,,0,0,0,0,0,,1874,0,0,A2,2023-08-26T17:55:44-05:00
1693090545,ad2baa,,0,0,0,0,0,,1049,0,0,A3,2023-08-26T17:55:44-05:00
1693090545,a6ff6c,,0,0,0,0,0,,1902,0,0,A3,2023-08-26T17:55:44-05:00
1693090545,ade191,DAL2992 ,44.992365,-93.174178,6375,301,257.9,3311,3487,257.9,-1792,A3,2023-08-26T17:55:44-05:00
1693090545,aaeb1b,,0,0,0,0,0,,2132,0,0,A1,2023-08-26T17:55:44-05:00
1693090545,abb839,,0,0,0,0,0,,767,0,0,A7,2023-08-26T17:55:44-05:00
1693090545,a44308,,0,0,0,0,0,,3455,0,0,A3,2023-08-26T17:55:44-05:00
1693090545,c058bf,,0,0,0,0,0,,1803,0,0,A5,2023-08-26T17:55:44-05:00
1693090545,a59d63,,0,0,0,0,0,,1981,0,0,A3,2023-08-26T17:55:44-05:00
1693090575,a3636c,N31716  ,44.841815,-93.573102,1600,84.6,96.4,,31,96.4,0,A1,2023-08-26T17:56:14-05:00
1693090575,a9ed17,,45.079372,-93.036983,3700,303.2,104,,66,104,0,,2023-08-26T17:56:14-05:00
1693090575,a105f3,,0,0,0,0,0,,27,0,0,A1,2023-08-26T17:56:14-05:00
1693090575,ac058a,,0,0,0,0,0,,86,0,0,A3,2023-08-26T17:56:14-05:00
1693090575,a35d79,,0,0,15050,0,0,,15,0,0,,2023-08-26T17:56:14-05:00
1693090575,a16ff1,DAL8868 ,45.596786,-92.817725,36025,285,404.9,2606,763,404.9,0,A5,2023-08-26T17:56:14-05:00
1693090575,a66175,N510AF  ,45.150879,-92.516915,30000,301.8,281.1,5622,507,281.1,0,A1,2023-08-26T17:56:14-05:00
1693090575,a605f0,,44.621613,-92.946167,2800,102.7,86.1,,49,86.1,448,,2023-08-26T17:56:14-05:00
1693090575,a2b133,UAL755  ,45.457376,-92.220377,37000,106,518.1,,884,518.1,0,A3,2023-08-26T17:56:14-05:00
1693090575,acb82c,DAL2034 ,44.933899,-93.013654,8950,294.1,283.8,1364,3116,283.8,-1664,A3,2023-08-26T17:56:14-05:00
1693090575,a6dfbf,JIA5588 ,44.560272,-92.222835,17450,111.7,408.9,3630,1337,408.9,0,A3,2023-08-26T17:56:14-05:00
1693090575,a9bb53,,0,0,0,0,0,,1874,0,0,A2,2023-08-26T17:56:14-05:00
1693090575,ad2baa,,0,0,0,0,0,,1049,0,0,A3,2023-08-26T17:56:14-05:00
1693090575,a6ff6c,,0,0,0,0,0,,1902,0,0,A3,2023-08-26T17:56:14-05:00
1693090575,ade191,DAL2992 ,44.992365,-93.174178,6375,301,257.9,3311,3487,257.9,-1792,A3,2023-08-26T17:56:14-05:00
1693090575,abb839,,0,0,0,0,0,,767,0,0,A7,2023-08-26T17:56:14-05:00
1693090575,a44308,,0,0,0,0,0,,3455,0,0,A3,2023-08-26T17:56:14-05:00
1693090575,c058bf,,0,0,0,0,0,,1803,0,0,A5,2023-08-26T17:56:14-05:00
1693090575,a59d63,,0,0,0,0,0,,1981,0,0,A3,2023-08-26T17:56:14-05:00
1693090605,a3636c,N31716  ,44.841815,-93.573102,1600,84.6,96.4,,31,96.4,0,A1,2023-08-26T17:56:45-05:00
1693090605,a9ed17,N739GG  ,45.089539,-93.058581,3700,307,106.4,,75,106.4,0,A1,2023-08-26T17:56:45-05:00
1693090605,a105f3,,0,0,0,0,0,,27,0,0,A1,2023-08-26T17:56:45-05:00
1693090605,ac058a,,0,0,0,0,0,,86,0,0,A3,2023-08-26T17:56:45-05:00
1693090605,a35d79,,0,0,15050,0,0,,15,0,0,,2023-08-26T17:56:45-05:00
1693090605,a16ff1,,45.613449,-92.906755,36000,285,404.9,2606,768,404.9,0,A5,2023-08-26T17:56:45-05:00
1693090605,a66175,N510AF  ,45.172942,-92.567317,30000,301.7,282,5622,698,282,0,A1,2023-08-26T17:56:45-05:00
1693090605,a605f0,,44.617722,-92.919682,2750,103.9,91.7,1200,62,91.7,-192,,2023-08-26T17:56:45-05:00
1693090605,a2b133,UAL755  ,45.442945,-92.149904,37000,106.4,518,,896,518,0,A3,2023-08-26T17:56:45-05:00
1693090605,acb82c,DAL2034 ,44.949966,-93.064859,8075,293.8,277.6,1364,3302,277.6,-960,A3,2023-08-26T17:56:45-05:00
1693090605,a6dfbf,,0,0,0,0,0,,1337,0,0,A3,2023-08-26T17:56:45-05:00
1693090605,a9bb53,,0,0,0,0,0,,1874,0,0,A2,2023-08-26T17:56:45-05:00
1693090605,ad2baa,,0,0,0,0,0,,1049,0,0,A3,2023-08-26T17:56:45-05:00
1693090605,a6ff6c,,0,0,0,0,0,,1902,0,0,A3,2023-08-26T17:56:45-05:00
1693090605,ade191,DAL2992 ,44.992365,-93.174178,6375,0,0,3311,3487,0,0,A3,2023-08-26T17:56:45-05:00
1693090605,abb839,,0,0,0,0,0,,767,0,0,A7,2023-08-26T17:56:45-05:00
1693090605,a44308,,0,0,0,0,0,,3455,0,0,A3,2023-08-26T17:56:45-05:00
1693090605,a59d63,,0,0,0,0,0,,1981,0,0,A3,2023-08-26T17:56:45-05:00
1693090635,a62781,,0,0,40025,310.4,410.8,,12,410.8,0,,2023-08-26T17:57:15-05:00
1693090635,a3636c,,0,0,0,0,0,,31,0,0,A1,2023-08-26T17:57:15-05:00
1693090635,a9ed17,N739GG  ,45.089539,-93.058581,3700,307,106.4,,75,106.4,0,A1,2023-08-26T17:57:15-05:00
1693090635,a105f3,N165TJ  ,44.989805,-92.896036,1800,325.8,97.9,,44,97.9,0,A1,2023-08-26T17:57:15-05:00
1693090635,ac058a,,0,0,0,0,0,,86,0,0,A3,2023-08-26T17:57:15-05:00
1693090635,a35d79,,0,0,0,0,0,,15,0,0,,2023-08-26T17:57:15-05:00
1693090635,a16ff1,DAL8868 ,45.635578,-93.025703,36000,284.7,405.3,2606,892,405.3,0,A5,2023-08-26T17:57:15-05:00
1693090635,a66175,N510AF  ,45.193909,-92.6154,30000,301.7,282,5622,851,282,0,A1,2023-08-26T17:57:15-05:00
1693090635,a605f0,N4877J  ,44.613602,-92.895748,2775,100,92.4,1200,103,92.4,-64,A1,2023-08-26T17:57:15-05:00
1693090635,a2b133,,45.442945,-92.149904,37000,106.4,518,,896,518,0,A3,2023-08-26T17:57:15-05:00
1693090635,acb82c,DAL2034 ,44.965622,-93.112662,7675,298.3,259.1,1364,3438,259.1,-1088,A3,2023-08-26T17:57:15-05:00
1693090635,a6dfbf,,0,0,0,0,0,,1337,0,0,A3,2023-08-26T17:57:15-05:00
1693090635,a9bb53,,0,0,0,0,0,,1874,0,0,A2,2023-08-26T17:57:15-05:00
1693090635,ad2baa,,0,0,0,0,0,,1049,0,0,A3,2023-08-26T17:57:15-05:00
1693090635,a6ff6c,,0,0,0,0,0,,1902,0,0,A3,2023-08-26T17:57:15-05:00
1693090635,ade191,,0,0,0,0,0,,3487,0,0,A3,2023-08-26T17:57:15-05:00
1693090635,abb839,,0,0,0,0,0,,767,0,0,A7,2023-08-26T17:57:15-05:00
1693090635,a44308,,0,0,0,0,0,,3455,0,0,A3,2023-08-26T17:57:15-05:00
1693090635,a59d63,,0,0,0,0,0,,1981,0,0,A3,2023-08-26T17:57:15-05:00
1693090665,a62781,,0,0,40025,310.3,410.1,,16,410.1,0,,2023-08-26T17:57:45-05:00
1693090665,a3636c,,0,0,0,0,0,,31,0,0,A1,2023-08-26T17:57:45-05:00
1693090665,a9ed17,,0,0,0,0,0,,75,0,0,A1,2023-08-26T17:57:45-05:00
1693090665,a105f3,N165TJ  ,44.989805,-92.896036,1800,325.8,97.9,,44,97.9,0,A1,2023-08-26T17:57:45-05:00
1693090665,ac058a,,0,0,0,0,0,,86,0,0,A3,2023-08-26T17:57:45-05:00
1693090665,a35d79,,0,0,0,17.4,297.6,,17,297.6,0,,2023-08-26T17:57:45-05:00
1693090665,a16ff1,DAL8868 ,45.645538,-93.079186,36000,284.9,404.6,2606,970,404.6,-64,A5,2023-08-26T17:57:45-05:00
1693090665,a66175,N510AF  ,45.214645,-92.662877,30000,301.6,282.8,5622,1095,282.8,0,A1,2023-08-26T17:57:45-05:00
1693090665,a605f0,N4877J  ,44.61357,-92.8955,2775,100,92.4,1200,108,92.4,-64,A1,2023-08-26T17:57:45-05:00
1693090665,a2b133,,0,0,0,106.4,518,,896,518,0,A3,2023-08-26T17:57:45-05:00
1693090665,acb82c,DAL2034 ,44.982915,-93.152138,7125,301.8,257.8,1364,3488,257.8,-1216,A3,2023-08-26T17:57:45-05:00
1693090665,a6dfbf,,0,0,0,0,0,,1337,0,0,A3,2023-08-26T17:57:45-05:00
1693090665,a9bb53,,0,0,0,0,0,,1874,0,0,A2,2023-08-26T17:57:45-05:00
1693090665,ad2baa,,0,0,0,0,0,,1049,0,0,A3,2023-08-26T17:57:45-05:00
1693090665,a6ff6c,,0,0,0,0,0,,1902,0,0,A3,2023-08-26T17:57:45-05:00
1693090665,ade191,,0,0,0,0,0,,3487,0,0,A3,2023-08-26T17:57:45-05:00
1693090665,abb839,,0,0,0,0,0,,767,0,0,A7,2023-08-26T17:57:45-05:00
1693090665,a44308,,0,0,0,0,0,,3455,0,0,A3,2023-08-26T17:57:45-05:00
1693090665,a59d63,,0,0,0,0,0,,1981,0,0,A3,2023-08-26T17:57:45-05:00
1693090695,a62781,,44.371033,-92.628217,40025,310.3,409.4,6260,60,409.4,0,,2023-08-26T17:58:15-05:00
1693090695,a3636c,,0,0,0,0,0,,31,0,0,A1,2023-08-26T17:58:15-05:00
1693090695,a9ed17,,0,0,0,0,0,,75,0,0,A1,2023-08-26T17:58:15-05:00
1693090695,a105f3,,0,0,0,0,0,,44,0,0,A1,2023-08-26T17:58:15-05:00
1693090695,ac058a,,0,0,0,0,0,,86,0,0,A3,2023-08-26T17:58:15-05:00
1693090695,a35d79,DAL1119 ,44.642212,-93.213305,10700,355.1,293.1,2613,98,293.1,0,A3,2023-08-26T17:58:15-05:00
1693090695,a16ff1,DAL8868 ,45.651718,-93.11248,61900,284.7,405.3,2606,987,405.3,0,A5,2023-08-26T17:58:15-05:00
1693090695,a66175,N510AF  ,45.235228,-92.71014,30000,301.7,283.3,5622,1362,283.3,0,A1,2023-08-26T17:58:15-05:00
1693090695,a605f0,N4877J  ,44.610823,-92.861001,2775,95.8,89.5,1200,140,89.5,-64,A1,2023-08-26T17:58:15-05:00
1693090695,a2b133,,0,0,0,0,0,,896,0,0,A3,2023-08-26T17:58:15-05:00
1693090695,acb82c,DAL2034 ,45.002933,-93.198495,6450,301.3,254,1364,3512,254,-1088,A3,2023-08-26T17:58:15-05:00
1693090695,a6dfbf,,0,0,0,0,0,,1337,0,0,A3,2023-08-26T17:58:15-05:00
1693090695,a9bb53,,0,0,0,0,0,,1874,0,0,A2,2023-08-26T17:58:15-05:00
1693090695,ad2baa,,0,0,0,0,0,,1049,0,0,A3,2023-08-26T17:58:15-05:00
1693090695,ade191,,0,0,0,0,0,,3487,0,0,A3,2023-08-26T17:58:15-05:00
1693090695,a59d63,,0,0,0,0,0,,1981,0,0,A3,2023-08-26T17:58:15-05:00
1693090725,a62781,,44.389709,-92.659018,40025,310.1,409.5,6260,107,409.5,0,,2023-08-26T17:58:45-05:00
1693090725,a3636c,,0,0,0,0,0,,31,0,0,A1,2023-08-26T17:58:45-05:00
1693090725,a9ed17,,0,0,0,0,0,,75,0,0,A1,2023-08-26T17:58:45-05:00
1693090725,a105f3,,0,0,0,0,0,,44,0,0,A1,2023-08-26T17:58:45-05:00
1693090725,ac058a,,0,0,0,0,0,,86,0,0,A3,2023-08-26T17:58:45-05:00
1693090725,a35d79,DAL1119 ,44.6746,-93.217587,10075,352.1,289.8,2613,179,289.8,0,A3,2023-08-26T17:58:45-05:00
1693090725,a16ff1,DAL8868 ,45.673006,-93.227921,36000,284.6,405.1,,990,405.1,0,A5,2023-08-26T17:58:45-05:00
1693090725,a66175,N510AF  ,45.255936,-92.757699,30000,301.7,283.3,5622,1664,283.3,0,A1,2023-08-26T17:58:45-05:00
1693090725,a605f0,,44.610718,-92.860107,2750,95.8,89.5,,144,89.5,-64,A1,2023-08-26T17:58:45-05:00
1693090725,a2b133,,0,0,0,0,0,,896,0,0,A3,2023-08-26T17:58:45-05:00
1693090725,acb82c,,45.019684,-93.237501,5975,301,252.1,1364,3523,252.1,-1280,A3,2023-08-26T17:58:45-05:00
1693090725,a6dfbf,,0,0,0,0,0,,1337,0,0,A3,2023-08-26T17:58:45-05:00
1693090725,a9bb53,,0,0,0,0,0,,1874,0,0,A2,2023-08-26T17:58:45-05:00
1693090725,ade191,,0,0,0,0,0,,3487,0,0,A3,2023-08-26T17:58:45-05:00
1693090755,a62781,AJT1021 ,44.44654,-92.752678,40025,310.2,408.7,6260,180,408.7,0,A5,2023-08-26T17:59:15-05:00
1693090755,a3636c,,0,0,0,0,0,,31,0,0,A1,2023-08-26T17:59:15-05:00
1693090755,a9ed17,,0,0,0,0,0,,75,0,0,A1,2023-08-26T17:59:15-05:00
1693090755,a105f3,,0,0,0,0,0,,44,0,0,A1,2023-08-26T17:59:15-05:00
1693090755,ac058a,,0,0,0,0,0,,86,0,0,A3,2023-08-26T17:59:15-05:00
1693090755,a35d79,DAL1119 ,44.697038,-93.226296,9650,334.8,281.8,2613,194,281.8,0,A3,2023-08-26T17:59:15-05:00
1693090755,a16ff1,,45.673006,-93.227921,36000,284.6,405.1,,992,405.1,0,A5,2023-08-26T17:59:15-05:00
1693090755,a66175,N510AF  ,45.276352,-92.804653,30000,301.6,284.2,5622,1921,284.2,0,A1,2023-08-26T17:59:15-05:00
1693090755,a605f0,,44.610718,-92.860107,2750,95.8,89.5,,144,89.5,-64,A1,2023-08-26T17:59:15-05:00
1693090755,a2b133,,0,0,0,0,0,,896,0,0,A3,2023-08-26T17:59:15-05:00
1693090755,acb82c,,45.019684,-93.237501,5975,301,252.1,1364,3525,252.1,-1280,A3,2023-08-26T17:59:15-05:00
1693090755,a6dfbf,,0,0,0,0,0,,1337,0,0,A3,2023-08-26T17:59:15-05:00
1693090755,a9bb53,,0,0,0,0,0,,1874,0,0,A2,2023-08-26T17:59:15-05:00
1693090755,ade191,,0,0,0,0,0,,3487,0,0,A3,2023-08-26T17:59:15-05:00
1693090785,a62781,AJT1021 ,44.477498,-92.803858,40025,309.9,408.2,6260,247,408.2,0,A5,2023-08-26T17:59:45-05:00
1693090785,a3636c,,0,0,0,0,0,,31,0,0,A1,2023-08-26T17:59:45-05:00
1693090785,a9ed17,,0,0,0,0,0,,75,0,0,A1,2023-08-26T17:59:45-05:00
1693090785,a105f3,,45.049252,-92.957734,1800,322.7,100.6,,55,100.6,0,A1,2023-08-26T17:59:45-05:00
